indiv rio peso enfermo
405 Murtigas 60 0
406 Murtigas 44 0
407 Murtigas 82 0
408 Murtigas 45 0
409 Murtigas 24 0
410 Murtigas 8 0
411 Murtigas 64 0
412 Murtigas 69 0
413 Murtigas 35 1
414 Murtigas 9 0
415 Murtigas 31 0
416 Murtigas 32 0
417 Murtigas 76 0
418 Murtigas 94 0
419 Murtigas 63 0
420 Murtigas 7 0
421 Murtigas 88 0
422 Murtigas 23 0
423 Murtigas 69 0
424 Murtigas 80 1
425 Murtigas 29 0
426 Murtigas 87 0
427 Murtigas 19 0
428 Murtigas 24 0
429 Murtigas 48 0
430 Murtigas 79 0
431 Murtigas 53 0
432 Murtigas 95 0
433 Murtigas 43 0
434 Murtigas 80 0
435 Murtigas 81 0
436 Murtigas 11 0
437 Murtigas 61 0
438 Murtigas 38 0
439 Murtigas 15 0
440 Murtigas 7 0
441 Murtigas 40 0
442 Murtigas 65 0
443 Murtigas 90 0
444 Murtigas 83 0
445 Murtigas 95 0
446 Murtigas 29 0
447 Murtigas 79 0
448 Murtigas 84 0
449 Murtigas 29 0
450 Murtigas 17 0
451 Murtigas 58 0
452 Murtigas 79 0
453 Murtigas 79 0
454 Murtigas 92 0
455 Murtigas 49 0
456 Murtigas 78 0
457 Murtigas 86 0
458 Murtigas 58 0
459 Murtigas 5 0
460 Murtigas 35 0
461 Murtigas 36 0
462 Murtigas 5 0
463 Murtigas 61 0
464 Murtigas 62 0
465 Murtigas 33 0
466 Murtigas 98 0
467 Murtigas 53 0
468 Murtigas 56 0
469 Murtigas 6 0
470 Murtigas 4 0
471 Murtigas 8 0
472 Murtigas 10 0
473 Murtigas 69 0
474 Murtigas 19 0
475 Murtigas 65 0
476 Murtigas 27 0
477 Murtigas 44 0
478 Murtigas 96 0
479 Murtigas 73 0
480 Murtigas 78 0
481 Murtigas 14 0
482 Murtigas 6 0
483 Murtigas 84 0
484 Murtigas 67 0
485 Murtigas 66 0
486 Murtigas 18 0
487 Murtigas 40 0
488 Murtigas 77 0
489 Murtigas 79 0
490 Murtigas 4 0
491 Murtigas 49 0
492 Murtigas 48 0
493 Murtigas 71 0
494 Murtigas 88 0
495 Murtigas 33 0
496 Murtigas 10 0
497 Murtigas 46 0
498 Murtigas 68 0
499 Murtigas 15 0
500 Murtigas 75 0
501 Murtigas 18 0
502 Murtigas 41 0
503 Murtigas 58 1
504 Murtigas 22 0
505 Murtigas 44 0
506 Murtigas 54 0
507 Murtigas 94 0
508 Murtigas 57 0
509 Murtigas 19 0
510 Murtigas 65 0
511 Murtigas 16 0
512 Murtigas 39 0
513 Murtigas 67 0
514 Murtigas 91 0
515 Murtigas 95 0
516 Murtigas 4 0
517 Murtigas 59 0
518 Murtigas 8 0
519 Murtigas 78 0
520 Murtigas 86 0
521 Murtigas 30 0
522 Murtigas 72 0
523 Murtigas 22 0
524 Murtigas 14 1
525 Murtigas 91 0
526 Murtigas 57 0
527 Murtigas 52 0
528 Murtigas 88 0
529 Murtigas 93 0
530 Murtigas 85 0
531 Murtigas 65 0
532 Murtigas 72 0
533 Murtigas 63 0
534 Murtigas 29 0
535 Murtigas 71 0
536 Murtigas 47 0
537 Murtigas 20 0
538 Murtigas 84 0
539 Murtigas 49 0
540 Murtigas 75 0
541 Murtigas 62 0
542 Murtigas 12 0
543 Murtigas 78 0
544 Murtigas 47 0
545 Murtigas 50 0
546 Murtigas 91 0
547 Murtigas 78 0
548 Murtigas 77 0
549 Murtigas 43 0
550 Murtigas 63 0
551 Murtigas 79 1
552 Murtigas 42 0
553 Murtigas 97 0
554 Murtigas 12 0
555 Murtigas 57 0
556 Murtigas 72 0
557 Murtigas 9 0
558 Murtigas 51 1
559 Murtigas 4 0
560 Murtigas 74 0
561 Murtigas 19 0
562 Murtigas 16 0
563 Murtigas 6 0
564 Murtigas 8 0
565 Murtigas 66 1
566 Murtigas 12 0
567 Murtigas 1 0
568 Murtigas 75 1
569 Murtigas 34 0
570 Murtigas 51 0
571 Murtigas 5 0
572 Murtigas 44 0
573 Murtigas 35 1
574 Murtigas 47 1
575 Murtigas 57 0
576 Murtigas 12 0
577 Murtigas 77 1
578 Oraque 3 0
579 Oraque 87 0
580 Oraque 12 0
581 Oraque 68 0
582 Oraque 48 0
583 Oraque 95 0
584 Oraque 29 0
585 Oraque 22 0
586 Oraque 22 0
587 Oraque 74 0
588 Oraque 44 0
589 Oraque 13 0
590 Oraque 58 0
591 Oraque 7 0
592 Oraque 57 0
593 Oraque 75 1
594 Oraque 62 0
595 Oraque 35 0
596 Oraque 64 0
597 Oraque 59 0
598 Oraque 38 0
599 Oraque 16 0
600 Oraque 8 0
601 Oraque 71 0
602 Oraque 6 0
603 Oraque 68 0
604 Oraque 43 0
605 Oraque 57 0
606 Oraque 69 0
607 Oraque 6 0
608 Oraque 95 0
609 Oraque 55 0
610 Oraque 13 0
611 Oraque 91 1
612 Oraque 14 0
613 Oraque 61 0
614 Oraque 29 0
615 Oraque 70 0
616 Oraque 97 0
617 Oraque 78 0
618 Oraque 61 1
619 Oraque 42 0
620 Oraque 16 0
621 Oraque 44 0
622 Oraque 36 0
623 Oraque 29 0
624 Oraque 89 0
625 Oraque 81 0
626 Oraque 62 0
627 Oraque 42 0
628 Oraque 10 0
629 Oraque 73 0
630 Oraque 24 0
631 Oraque 2 0
632 Oraque 99 0
633 Oraque 72 0
634 Oraque 66 1
635 Oraque 20 0
636 Oraque 93 1
637 Oraque 79 0
638 Oraque 97 0
639 Oraque 2 0
640 Oraque 63 0
641 Oraque 69 0
642 Oraque 12 0
643 Oraque 8 0
644 Oraque 39 0
645 Oraque 54 0
646 Oraque 59 0
647 Oraque 2 0
648 Oraque 97 0
649 Oraque 91 0
650 Oraque 20 0
651 Oraque 36 0
652 Oraque 77 0
653 Oraque 63 0
654 Oraque 9 0
655 Oraque 36 0
656 Oraque 24 0
657 Oraque 81 0
658 Oraque 69 0
659 Oraque 8 0
660 Oraque 36 0
661 Oraque 89 0
662 Oraque 69 0
663 Oraque 2 0
664 Oraque 92 0
665 Oraque 17 0
666 Oraque 23 0
667 Oraque 93 0
668 Oraque 19 0
669 Oraque 66 0
670 Oraque 82 1
671 Oraque 28 1
672 Oraque 21 0
673 Oraque 38 0
674 Oraque 89 0
675 Oraque 83 0
676 Oraque 16 0
677 Oraque 35 0
678 Oraque 50 0
679 Oraque 20 0
680 Oraque 50 0
681 Oraque 96 0
682 Oraque 64 1
683 Oraque 38 0
684 Oraque 68 0
685 Oraque 46 0
686 Oraque 4 0
687 Oraque 7 0
688 Oraque 21 0
689 Oraque 91 0
690 Oraque 63 0
691 Oraque 11 0
692 Oraque 24 0
693 Oraque 81 0
694 Oraque 15 0
695 Oraque 93 0
696 Oraque 50 0
697 Oraque 51 0
698 Oraque 76 0
699 Oraque 39 0
700 Oraque 34 0
701 Oraque 90 0
702 Oraque 76 0
703 Oraque 24 0
704 Oraque 53 1
705 Oraque 19 0
706 Oraque 71 0
707 Oraque 13 0
708 Oraque 54 0
709 Oraque 49 0
710 Oraque 4 0
711 Oraque 28 0
712 Oraque 73 0
713 Oraque 61 0
714 Oraque 16 0
715 Oraque 81 0
716 Oraque 21 0
717 Oraque 90 0
718 Oraque 14 0
719 Oraque 42 0
720 Oraque 99 1
721 Oraque 33 0
722 Oraque 7 0
723 Oraque 49 0
724 Oraque 9 0
725 Oraque 35 0
726 Oraque 72 0
727 Oraque 98 0
728 Oraque 77 0
729 Oraque 58 1
730 Oraque 81 1
731 Oraque 15 0
732 Oraque 36 0
733 Oraque 35 0
734 Oraque 48 1
735 Oraque 75 1
736 Oraque 7 0
737 Oraque 23 0
738 Oraque 89 0
739 Oraque 31 0
740 Oraque 79 0
741 Oraque 20 0
742 Oraque 17 0
743 Oraque 89 0
744 Oraque 50 1
745 Oraque 6 0
746 Oraque 70 0
747 Oraque 26 0
748 Oraque 65 0
749 Oraque 34 1
750 Oraque 41 0
751 Oraque 4 0
752 Oraque 32 1
753 Oraque 14 0
754 Oraque 53 0
755 Oraque 6 0
756 Oraque 67 0
757 Oraque 11 0
758 Oraque 63 0
759 Oraque 5 0
760 Oraque 18 0
761 Oraque 11 0
762 Oraque 40 0
763 Oraque 41 0
764 Oraque 22 0
765 Oraque 38 0
766 Oraque 8 0
767 Oraque 69 0
768 Oraque 32 0
769 Oraque 53 0
770 Oraque 11 0
771 Oraque 40 0
772 Oraque 14 0
773 Oraque 17 0
774 Oraque 5 0
775 Oraque 7 1
776 Oraque 51 1
777 Oraque 83 0
778 Oraque 30 0
779 Oraque 38 0
780 Oraque 86 0
781 Oraque 83 0
782 Oraque 59 1
783 Oraque 16 1
784 Oraque 40 0
785 Oraque 89 0
786 Oraque 64 1
787 Oraque 14 0
788 Oraque 66 0
789 Oraque 87 0
790 Oraque 90 1
791 Oraque 29 0
792 Oraque 73 1
793 Oraque 75 0
794 Oraque 51 0
795 Oraque 25 0
796 Oraque 87 0
797 Oraque 78 1
798 Oraque 9 0
799 Oraque 76 1
800 Oraque 61 0
801 Oraque 2 0
802 Oraque 88 1
803 Oraque 82 1
804 Oraque 76 1
805 Oraque 20 0
806 Oraque 1 0
807 Oraque 61 0
808 Oraque 86 0
809 Oraque 87 0
810 Oraque 46 0
811 Oraque 98 0
812 Oraque 52 0
813 Oraque 26 0
814 Oraque 83 1
815 Oraque 87 0
816 Oraque 28 0
817 Oraque 64 0
818 Oraque 47 0
819 Oraque 20 0
820 Oraque 75 0
821 Oraque 29 0
822 Oraque 9 1
823 Oraque 71 1
824 Oraque 69 0
825 Oraque 72 0
826 Oraque 35 0
827 Oraque 40 0
828 Oraque 71 1
829 Oraque 35 0
830 Oraque 96 0
831 Oraque 47 0
832 Oraque 31 0
833 Oraque 86 0
834 Oraque 9 0
835 Oraque 16 0
836 Oraque 72 1
837 Oraque 57 0
838 Oraque 26 0
839 Oraque 35 0
840 Oraque 2 0
841 Oraque 77 0
842 Oraque 70 0
843 Oraque 2 0
844 Oraque 99 0
845 Oraque 88 0
846 Oraque 87 0
847 Oraque 27 0
848 Oraque 46 0
849 Oraque 13 0
850 Oraque 13 0
851 Oraque 62 0
852 Oraque 84 0
853 Oraque 49 0
854 Oraque 42 0
855 Oraque 82 0
856 Oraque 18 0
857 Oraque 50 0
858 Oraque 48 0
859 Oraque 68 0
860 Oraque 42 0
861 Oraque 98 0
862 Oraque 95 0
863 Oraque 2 0
864 Oraque 69 0
865 Oraque 32 0
866 Oraque 48 0
867 Oraque 66 0
868 Oraque 56 0
869 Oraque 65 0
870 Oraque 62 0
871 Oraque 40 0
872 Oraque 16 0
873 Oraque 51 0
874 Oraque 33 0
875 Oraque 40 0
876 Oraque 9 0
877 Oraque 34 0
878 Oraque 19 0
879 Oraque 51 0
880 Oraque 44 0
881 Oraque 59 0
882 Oraque 39 0
883 Oraque 78 1
884 Oraque 29 0
885 Oraque 17 0
886 Oraque 25 0
887 Oraque 20 0
888 Oraque 38 0
889 Oraque 94 0
890 Oraque 54 0
891 Oraque 77 0
892 Oraque 78 0
893 Oraque 88 0
894 Oraque 27 0
895 Oraque 7 0
896 Oraque 82 0
897 Oraque 84 0
898 Oraque 5 0
899 Oraque 73 0
900 Oraque 99 0
